0.10625,-1.68694256612,0.0600168944157,6865.31263212,0.622873996517
0.2125,-1.78438608853,0.0976541402549,1761.78600416,3.37175974393
0.31875,-1.70234100274,0.103939449849,684.301711948,3.87422315236
0.425,-1.67547107296,0.0775260951371,363.403878972,2.3831521466
0.53125,-1.67018950812,0.125168654337,306.439001308,1.79531091285
0.6375,-1.66093494345,0.02835050679,231.699672717,0.112930293782
0.74375,-1.49076104273,0.120265647545,106.583343447,4.86562020339
0.85,-1.50815435123,0.0417536962883,96.7852912218,0.211370159089
0.95625,-1.51754027912,0.256368865076,121.483075203,10.0226037295
1.0625,-1.340255202,0.0518596816596,31.8819015054,0.0511696330418
1.16875,-1.33150469892,0.0746442002029,34.10326722,1.10174342261
1.275,-1.26785824638,0.0304829507982,32.7186539675,0.0312560513309
1.38125,-1.11825533535,0.0498176120348,14.5254673431,0.084181531539
1.4875,-1.09048399377,0.182897374973,19.7578305734,4.78400792068
1.59375,-0.994684511902,0.0284346601394,11.9888756189,0.316026997851
1.7,-0.895865319425,0.0488900182688,3.21920446339,0.365825802429
1.80625,-0.832612436291,0.0249663727853,4.31067277198,0.0815343953691
1.9125,-0.841805098962,0.0138803290269,4.9625955922,0.0315554516288
2.01875,-0.748399110284,0.0583420777648,2.25469250871,0.0376563497091
2.125,-0.790150054855,0.136646540971,2.76140685598,1.48648332437
2.23125,-0.650596691637,0.0444893108776,0.480724909984,0.211152736669
2.3375,-0.663080728237,0.0407948045794,0.730283585562,0.155454778715
2.44375,-0.569950574123,0.0351763329042,0.024560996445,0.140690083511
2.55,-0.601141240723,0.0573089109073,0.57211123033,1.05886598587
2.65625,-0.544700987484,0.022041727419,0.0247617108061,0.0498839873541
2.7625,-0.553531422558,0.10634903118,0.0977481489407,0.0730072529093
2.86875,-0.480466652843,0.0349564331369,0.382332918485,0.0675652838416
2.975,-0.468065322808,0.0256569953687,0.187869618583,0.100956721237
3.08125,-0.439184381494,0.0215200703519,0.0514401751118,0.0177674802482
3.1875,-0.476713635649,0.00989973357495,0.106447451655,0.0178945658617
3.29375,-0.408472498095,0.0167744154697,0.160131303706,0.0119121661559
3.4,-0.41506137924,0.0278703638111,0.0532771053166,0.00416709719461
