0.075,-1.92711134842,0.225598486725,3.76200667006,64.4694894526,-23.0244770676
0.15,-1.91220901322,0.594062931946,2.95295272892,68.8477186127,-13.5348529725
0.225,-1.8682653674,0.415027840777,2.07230478695,192.43495894,-8.17678854502
0.3,-1.82894968089,0.35605458043,0.848897756693,49.4428283338,-9.81476379611
0.375,-1.78344850376,0.387828304554,0.942375971613,25.351229207,-0.48555415449
0.45,-1.74828534175,0.605776400936,1.10250897124,132.789453056,-2.20525157833
0.525,-1.70431762587,0.430958986064,0.66445448989,3.72905602467,0.683102155613
0.6,-1.65056709638,0.419444223522,0.740849340581,84.6650470156,-0.365583457356
0.675,-1.60947044822,0.566830307433,0.69374598047,14.696415399,-2.25434533934
0.75,-1.55360850656,0.47602672085,0.891667074595,28.7189297716,0.11732601927
0.825,-1.49477106524,0.488770622736,0.898767322169,41.3049944432,0.574035763153
0.9,-1.42394766646,0.417324830246,1.21067219591,48.6622980701,0.277138644566
0.975,-1.33997851786,0.323012254507,1.36827598194,24.8107109488,0.356641949454
1.05,-1.249459279,0.356787270459,1.35490318156,34.4505289863,0.204498668618
1.125,-1.13489961242,0.104666568896,1.04185372988,9.57452848229,-0.0359233070388
1.2,-1.05010014808,0.078600953123,1.07643971416,5.13497315792,0.0422612942437
1.275,-0.964147918427,0.0635881949256,0.908982645195,2.65024292856,-0.0143201780489
1.35,-0.892270362201,0.0626798203621,0.830434639869,3.90863949367,0.0392158216282
1.425,-0.833649988199,0.0450921273628,0.673099922943,1.44952020167,0.0325997166844
1.5,-0.780161186167,0.0481548664862,0.727378549,1.44129170647,-0.0109821912027
1.575,-0.733608993336,0.0450044688018,0.57853296383,1.40314952915,-0.00898337344048
1.65,-0.689643523837,0.0424445223313,0.498299630905,0.933588697529,-0.018680740906
1.725,-0.652012406866,0.0366980058808,0.445346732991,0.784840351491,0.000993516684856
1.8,-0.620283504117,0.035431651124,0.398115564708,0.623112578795,0.0014690339586
1.875,-0.590438519946,0.0317108848473,0.374004094575,0.476849265198,0.00813727873519
1.95,-0.564299727469,0.0317847973988,0.329677786287,0.471140061915,0.0011604419569
2.025,-0.540766572522,0.0302547403226,0.303278450698,0.477741213114,-0.0142963533757
2.1,-0.516497363422,0.0279565510904,0.275129947249,0.356250280591,0.00647854646795
2.175,-0.496555962409,0.0277526702536,0.278974074171,0.366035910905,0.00362107654303
2.25,-0.477007846352,0.0272484973023,0.233664291572,0.325842716037,-0.00551443571416
2.325,-0.459646105104,0.0267066990346,0.237660061036,0.342251138488,0.00123564568293
2.4,-0.443075892329,0.0252206294755,0.207270206492,0.240980879249,0.0203604358873
