0.075,-1.91693862855,0.200188989382,8.79787000471,24.9349156116,-0.82908547418
0.15,-1.90664451781,0.778418264424,5.69388535782,91.5167815972,0.463730497805
0.225,-1.88433855487,0.93173035596,0.550849017805,0.200919427948,0.940737159214
0.3,-1.84301695868,0.893815499165,0.605834527772,1.03062652518,0.919120265189
0.375,-1.7937037306,0.803978030642,1.21060675982,17.5500012616,0.865021291181
0.45,-1.75964990452,0.864045345273,0.602949263989,0.480296857764,0.873882431373
0.525,-1.71347011067,0.818202214475,0.863296240949,6.87049512952,0.83842201157
0.6,-1.67004280776,0.815042182252,0.636789115466,0.650545721315,0.821134939155
0.675,-1.62028268122,0.77348619558,0.701129231308,1.35649471759,0.76517349503
0.75,-1.56480230511,0.727495751256,0.709461881515,3.26133486175,0.742400686519
0.825,-1.5118394006,0.720491194013,0.797290769312,1.70089634937,0.704751076105
0.9,-1.43401480242,0.651617240744,0.916548823636,2.1217864241,0.617883614348
0.975,-1.35436440211,0.559906824365,1.15792868046,3.17847289817,0.481692906236
1.05,-1.25202588507,0.435678095512,1.44577635367,10.6317651058,0.103301846258
1.125,-1.13078133911,0.258853321509,1.30247966351,9.65485876045,0.0876321143725
1.2,-1.04386531131,0.190299743375,1.09402255371,5.66590845697,0.00816758007377
1.275,-0.965659072343,0.17411640344,1.14840324819,3.43097040481,-0.0303645449618
1.35,-0.886303240681,0.115157042749,0.863144003803,2.41323180271,-0.0363152618772
1.425,-0.821317960996,0.0975340523459,0.779040982932,1.51923263217,-0.0167988271139
1.5,-0.773633685496,0.0872505775945,0.644665931621,1.08042384548,0.01950930331
1.575,-0.735706436615,0.0764978627801,0.577539823979,1.01002798153,0.00211877160482
1.65,-0.68824048942,0.0785904522807,0.543293405319,0.905374313372,-0.0116484876419
1.725,-0.651552172557,0.0737718093539,0.446141427411,0.764812508365,-0.0124690811426
1.8,-0.619065524111,0.0688944016861,0.380022715185,0.62072479347,-0.00771771281714
1.875,-0.590764200526,0.0634310777855,0.390892771692,0.507122600242,0.0189422908866
1.95,-0.564296858453,0.0620960546646,0.360653235583,0.456593255336,0.012032667236
2.025,-0.540606669239,0.0613071552751,0.32105937371,0.44522209821,-0.0175985755543
2.1,-0.518025443958,0.0540719480082,0.267304725703,0.338523775553,-0.00555248597946
2.175,-0.495678015097,0.0573951022731,0.253469913964,0.325282745082,0.00936317358334
2.25,-0.478942130228,0.0529761730805,0.239399184956,0.322390221363,0.00120490005628
2.325,-0.460775979801,0.0537342047798,0.20762839513,0.313594155809,-0.00830704439387
2.4,-0.442560000754,0.0510836954898,0.21646611766,0.257666124951,0.0139068386091
